satellite_id,name,country_operator,orbit_class,orbit_type,perigee_km,apogee_km,altitude_mean_km,eccentricity,inclination_deg,period_min,launch_mass_kg,launch_date,expected_lifetime_yrs,launch_site,launch_vehicle,norad_number,cospar_number,orbit_shell,launch_year
369,Starlink-1403,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45701.0,2020-035AW,VLEO (<400 km),2020
370,Starlink-1404,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45686.0,2020-035AF,Shell-1 (400–600 km),2020
371,Starlink-1405,USA,LEO,Non-Polar Inclined,436.0,437.0,436.5,7.345919341805627e-05,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45702.0,2020-035AX,Shell-1 (400–600 km),2020
372,Starlink-1406,USA,LEO,Non-Polar Inclined,441.0,443.0,442.0,0.0001467997651203,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45687.0,2020-035AG,Shell-1 (400–600 km),2020
373,Starlink-1407,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45703.0,2020-035AY,VLEO (<400 km),2020
374,Starlink-1408,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45688.0,2020-035AH,Shell-1 (400–600 km),2020
375,Starlink-1409,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45704.0,2020-035AZ,Shell-1 (400–600 km),2020
376,Starlink-1410,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45705.0,2020-035BA,Shell-1 (400–600 km),2020
377,Starlink-1411,USA,LEO,Non-Polar Inclined,376.0,383.0,379.5,0.0005185569301429,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45706.0,2020-035BB,VLEO (<400 km),2020
378,Starlink-1412,USA,LEO,Non-Polar Inclined,377.0,382.0,379.5,0.0003703978072449,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45707.0,2020-035BC,VLEO (<400 km),2020
379,Starlink-1413,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45689.0,2020-035AJ,Shell-1 (400–600 km),2020
380,Starlink-1414 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45690.0,2020-035AK,Shell-1 (400–600 km),2020
381,Starlink-1415,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45691.0,2020-035AL,Shell-1 (400–600 km),2020
382,Starlink-1416,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45692.0,2020-035AM,Shell-1 (400–600 km),2020
383,Starlink-1417,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45693.0,2020-035AN,Shell-1 (400–600 km),2020
384,Starlink-1418,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45708.0,2020-035BD,VLEO (<400 km),2020
385,Starlink-1419,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45694.0,2020-035AP,Shell-1 (400–600 km),2020
386,Starlink-1420,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45695.0,2020-035AQ,Shell-1 (400–600 km),2020
387,Starlink-1421 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45709.0,2020-035BE,VLEO (<400 km),2020
388,Starlink-1422 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45696.0,2020-035AR,Shell-1 (400–600 km),2020
389,Starlink-1423 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45710.0,2020-035BF,VLEO (<400 km),2020
390,Starlink-1433 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45711.0,2020-035BG,VLEO (<400 km),2020
391,Starlink-1434 ,USA,LEO,Non-Polar Inclined,374.0,385.0,379.5,0.0008148751759389,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45712.0,2020-035BH,VLEO (<400 km),2020
392,Starlink-1436 (VisorSat),USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45713.0,2020-035BJ,Shell-1 (400–600 km),2020
393,Starlink-1437,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45714.0,2020-035BK,VLEO (<400 km),2020
394,Starlink-1438,USA,LEO,Non-Polar Inclined,349.0,351.0,350.0,0.0001488095238095,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45715.0,2020-035BL,VLEO (<400 km),2020
395,Starlink-1439 ,USA,LEO,Non-Polar Inclined,374.0,385.0,379.5,0.0008148751759389,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45716.0,2020-035BM,VLEO (<400 km),2020
396,Starlink-1441,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45658.0,2020-035B,Shell-1 (400–600 km),2020
397,Starlink-1442 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45659.0,2020-035C,Shell-1 (400–600 km),2020
398,Starlink-1443,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45660.0,2020-035D,Shell-1 (400–600 km),2020
399,Starlink-1444 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45661.0,2020-035E,Shell-1 (400–600 km),2020
400,Starlink-1445,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45662.0,2020-035F,Shell-1 (400–600 km),2020
401,Starlink-1446,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45663.0,2020-035G,Shell-1 (400–600 km),2020
402,Starlink-1447 ,USA,LEO,Non-Polar Inclined,387.0,391.0,389.0,0.0002959017606154,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45664.0,2020-035H,VLEO (<400 km),2020
403,Starlink-1448,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45665.0,2020-035J,Shell-1 (400–600 km),2020
404,Starlink-1449,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45666.0,2020-035K,Shell-1 (400–600 km),2020
405,Starlink-1450,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45667.0,2020-035L,Shell-1 (400–600 km),2020
406,Starlink-1451 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45668.0,2020-035M,Shell-1 (400–600 km),2020
407,Starlink-1452 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45669.0,2020-035N,Shell-1 (400–600 km),2020
408,Starlink-1453 ,USA,LEO,Non-Polar Inclined,379.0,380.0,379.5,7.407956144899622e-05,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45670.0,2020-035P,VLEO (<400 km),2020
409,Starlink-1454 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45671.0,2020-035Q,Shell-1 (400–600 km),2020
410,Starlink-1455,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45672.0,2020-035R,VLEO (<400 km),2020
411,Starlink-1456 ,USA,LEO,Non-Polar Inclined,544.0,555.0,549.5,0.0007948551195895,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45673.0,2020-035S,Shell-1 (400–600 km),2020
412,Starlink-1457,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45674.0,2020-035T,Shell-1 (400–600 km),2020
413,Starlink-1458 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45675.0,2020-035U,Shell-1 (400–600 km),2020
414,Starlink-1459 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45769.0,2020-038AR,Shell-1 (400–600 km),2020
415,Starlink-1460 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45676.0,2020-035V,Shell-1 (400–600 km),2020
416,Starlink-1461,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45730.0,2020-038A,Shell-1 (400–600 km),2020
417,Starlink-1462 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45770.0,2020-038AS,VLEO (<400 km),2020
418,Starlink-1463 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45771.0,2020-038AT,VLEO (<400 km),2020
419,Starlink-1464 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45751.0,2020-038X,VLEO (<400 km),2020
420,Starlink-1465 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45731.0,2020-038B,Shell-1 (400–600 km),2020
421,Starlink-1466 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45732.0,2020-038C,Shell-1 (400–600 km),2020
422,Starlink-1467,USA,LEO,Non-Polar Inclined,564.0,566.0,565.0,0.0001441961067051,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45733.0,2020-038D,Shell-1 (400–600 km),2020
423,Starlink-1468,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45734.0,2020-038E,Shell-1 (400–600 km),2020
424,Starlink-1469,USA,LEO,Non-Polar Inclined,355.0,359.0,357.0,0.000297309350379,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45752.0,2020-038Y,VLEO (<400 km),2020
425,Starlink-1470,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45772.0,2020-038AU,VLEO (<400 km),2020
426,Starlink-1471,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45735.0,2020-038F,Shell-1 (400–600 km),2020
427,Starlink-1472 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45736.0,2020-038G,Shell-1 (400–600 km),2020
428,Starlink-1473,USA,LEO,Non-Polar Inclined,349.0,351.0,350.0,0.0001488095238095,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45737.0,2020-038H,VLEO (<400 km),2020
429,Starlink-1474 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45738.0,2020-038J,Shell-1 (400–600 km),2020
430,Starlink-1475,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45739.0,2020-038K,VLEO (<400 km),2020
431,Starlink-1476,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45753.0,2020-038Z,VLEO (<400 km),2020
432,Starlink-1477,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45754.0,2020-038AA,VLEO (<400 km),2020
433,Starlink-1478 ,USA,LEO,Non-Polar Inclined,382.0,384.0,383.0,0.0001480823337775,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45755.0,2020-038AB,VLEO (<400 km),2020
434,Starlink-1479 ,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45740.0,2020-038L,Shell-1 (400–600 km),2020
435,Starlink-1480,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45741.0,2020-038M,Shell-1 (400–600 km),2020
436,Starlink-1481,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45742.0,2020-038N,Shell-1 (400–600 km),2020
437,Starlink-1482 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45773.0,2020-038AV,VLEO (<400 km),2020
438,Starlink-1483 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45743.0,2020-038P,Shell-1 (400–600 km),2020
439,Starlink-1484,USA,LEO,Non-Polar Inclined,379.0,382.0,380.5,0.0002222057625361,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45756.0,2020-038AC,VLEO (<400 km),2020
440,Starlink-1485 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45774.0,2020-038AW,VLEO (<400 km),2020
441,Starlink-1486,USA,LEO,Non-Polar Inclined,383.0,386.0,384.5,0.0002220741727737,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45757.0,2020-038AD,VLEO (<400 km),2020
442,Starlink-1487 ,USA,LEO,Non-Polar Inclined,383.0,385.0,384.0,0.0001480604086467,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45758.0,2020-038AE,VLEO (<400 km),2020
443,Starlink-1488 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45775.0,2020-038AX,VLEO (<400 km),2020
444,Starlink-1489 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45776.0,2020-038AY,VLEO (<400 km),2020
445,Starlink-1490 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45777.0,2020-038AZ,VLEO (<400 km),2020
446,Starlink-1491,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45778.0,2020-038BA,VLEO (<400 km),2020
447,Starlink-1492 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45779.0,2020-038BB,VLEO (<400 km),2020
448,Starlink-1493 ,USA,LEO,Non-Polar Inclined,383.0,391.0,387.0,0.0005919786887672,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45759.0,2020-038AF,VLEO (<400 km),2020
449,Starlink-1494,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45760.0,2020-038AG,VLEO (<400 km),2020
450,Starlink-1495 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45761.0,2020-038AH,VLEO (<400 km),2020
451,Starlink-1496,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45780.0,2020-038BC,VLEO (<400 km),2020
452,Starlink-1497 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45781.0,2020-038BD,VLEO (<400 km),2020
453,Starlink-1498,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45782.0,2020-038BE,VLEO (<400 km),2020
454,Starlink-1499,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45762.0,2020-038AJ,VLEO (<400 km),2020
455,Starlink-1500,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45744.0,2020-038Q,Shell-1 (400–600 km),2020
456,Starlink-1501,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45763.0,2020-038AK,VLEO (<400 km),2020
457,Starlink-1502,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45764.0,2020-038AL,VLEO (<400 km),2020
458,Starlink-1503 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45745.0,2020-038R,Shell-1 (400–600 km),2020
459,Starlink-1504,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45746.0,2020-038S,Shell-1 (400–600 km),2020
460,Starlink-1505 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45783.0,2020-038BF,VLEO (<400 km),2020
461,Starlink-1506 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45747.0,2020-038T,Shell-1 (400–600 km),2020
462,Starlink-1507 ,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45748.0,2020-038U,Shell-1 (400–600 km),2020
463,Starlink-1508 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45765.0,2020-038AM,VLEO (<400 km),2020
464,Starlink-1509 ,USA,LEO,Non-Polar Inclined,383.0,386.0,384.5,0.0002220741727737,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45766.0,2020-038AN,VLEO (<400 km),2020
465,Starlink-1510 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45784.0,2020-038BG,VLEO (<400 km),2020
466,Starlink-1511 ,USA,LEO,Non-Polar Inclined,382.0,385.0,383.5,0.0002221070556007,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45767.0,2020-038AP,VLEO (<400 km),2020
467,Starlink-1512,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45785.0,2020-038BH,VLEO (<400 km),2020
468,Starlink-1513 ,USA,LEO,Non-Polar Inclined,378.0,381.0,379.5,0.0002222386843469,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45786.0,2020-038BJ,VLEO (<400 km),2020
469,Starlink-1514 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46046.0,2020-055V,Shell-1 (400–600 km),2020
470,Starlink-1515 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46065.0,2020-055AQ,Shell-1 (400–600 km),2020
471,Starlink-1516 ,USA,LEO,Non-Polar Inclined,377.0,378.0,377.5,7.410151908114116e-05,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45749.0,2020-038V,VLEO (<400 km),2020
472,Starlink-1517 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45787.0,2020-038BK,VLEO (<400 km),2020
473,Starlink-1521 ,USA,LEO,Non-Polar Inclined,378.0,380.0,379.0,0.0001481700992739,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45768.0,2020-038AQ,VLEO (<400 km),2020
474,Starlink-1522 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46027.0,2020-055A,Shell-1 (400–600 km),2020
475,Starlink-1523 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46028.0,2020-055B,Shell-1 (400–600 km),2020
476,Starlink-1524 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46047.0,2020-055W,Shell-1 (400–600 km),2020
477,Starlink-1525 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46066.0,2020-055AR,Shell-1 (400–600 km),2020
478,Starlink-1526 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46029.0,2020-055C,Shell-1 (400–600 km),2020
479,Starlink-1527 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46048.0,2020-055X,Shell-1 (400–600 km),2020
480,Starlink-1529 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46067.0,2020-055AS,Shell-1 (400–600 km),2020
481,Starlink-1530 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46049.0,2020-055Y,Shell-1 (400–600 km),2020
482,Starlink-1531 ,USA,LEO,Non-Polar Inclined,548.0,561.0,554.5,0.0009386959347245,53.0,95.6,260.0,2020-10-06,4.0,Cape Canaveral,Falcon 9,46572.0,2020-070AS,Shell-1 (400–600 km),2020
483,Starlink-1532 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46068.0,2020-055AT,Shell-1 (400–600 km),2020
484,Starlink-1533 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46069.0,2020-055AU,Shell-1 (400–600 km),2020
485,Starlink-1534 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46030.0,2020-055D,Shell-1 (400–600 km),2020
486,Starlink-1535 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46050.0,2020-055Z,Shell-1 (400–600 km),2020
487,Starlink-1536,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46070.0,2020-055AV,Shell-1 (400–600 km),2020
488,Starlink-1538 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46071.0,2020-055AW,Shell-1 (400–600 km),2020
489,Starlink-1539 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46072.0,2020-055AX,Shell-1 (400–600 km),2020
490,Starlink-1540 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46051.0,2020-055AA,Shell-1 (400–600 km),2020
491,Starlink-1541 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46052.0,2020-055AB,Shell-1 (400–600 km),2020
